run_id,full_accuracy,auc_coverage,coverage_at_95,coverage_at_98,coverage_at_99,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
cnn_deep_hard_d4_s128_full_bce_nfull_seed0,0.9407630522088354,0.9938158432381573,0.9769494645247657,0.8802710843373494,0.8158885542168675,cnn_deep,gz2,hard,d4,128,full,bce,0,0,False,True
cnn_deep_hard_d4_s128_full_bce_nfull_seed1,0.9394661981258366,0.9934397228291602,0.9740629183400268,0.8725108768406962,0.802376171352075,cnn_deep,gz2,hard,d4,128,full,bce,0,1,False,True
cnn_deep_hard_d4_s128_full_bce_nfull_seed2,0.9398636211512718,0.9937201553931457,0.9756526104417671,0.8746862449799196,0.8140269410977242,cnn_deep,gz2,hard,d4,128,full,bce,0,2,False,True
cnn_deep_hard_d4_s128_full_bce_nfull_seed3,0.9403656291834003,0.9937169973410297,0.9773259705488622,0.8759203480589023,0.8147172021419009,cnn_deep,gz2,hard,d4,128,full,bce,0,3,False,True
cnn_deep_hard_d4_s128_full_bce_nfull_seed4,0.9404911311914324,0.993546258154664,0.9751924364123159,0.8739750669344043,0.8090905287817939,cnn_deep,gz2,hard,d4,128,full,bce,0,4,False,True
cnn_deep_reg_hard_d4_s128_full_bce_nfull_seed0,0.9392779451137885,0.9932275468086291,0.9741465863453815,0.8661311914323963,0.8025225903614458,cnn_deep_reg,gz2,hard,d4,128,full,bce,0,0,False,True
cnn_deep_reg_hard_d4_s128_full_bce_nfull_seed1,0.9388805220883534,0.9932170289608041,0.9729543172690763,0.8669469544846051,0.8047607095046854,cnn_deep_reg,gz2,hard,d4,128,full,bce,0,1,False,True
cnn_deep_reg_hard_d4_s128_full_bce_nfull_seed2,0.9399682061579652,0.9934792776052902,0.9751506024096386,0.8712140227576974,0.8041331994645248,cnn_deep_reg,gz2,hard,d4,128,full,bce,0,2,False,True
cnn_deep_reg_hard_d4_s128_full_bce_nfull_seed3,0.9409931392235609,0.9937201622330745,0.9784973226238286,0.8779911311914324,0.8122280789825971,cnn_deep_reg,gz2,hard,d4,128,full,bce,0,3,False,True
cnn_deep_reg_hard_d4_s128_full_bce_nfull_seed4,0.9395080321285141,0.9934397177620437,0.9743975903614458,0.8723644578313253,0.807940093708166,cnn_deep_reg,gz2,hard,d4,128,full,bce,0,4,False,True
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed0,0.9451765394912985,0.9947123307432736,0.9891231593038822,0.8949339022757697,0.8381024096385542,cnn_deep_reg,gz2,soft,d4,128,full,bce,0,0,False,True
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed1,0.9454902945113789,0.994616795384016,0.9892277443105756,0.8922983601070951,0.835906124497992,cnn_deep_reg,gz2,soft,d4,128,full,bce,0,1,False,True
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed2,0.9452183734939759,0.9946135116626844,0.9885584002677377,0.8931977911646586,0.8365127175368139,cnn_deep_reg,gz2,soft,d4,128,full,bce,0,2,False,True
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed3,0.945281124497992,0.9947395216477419,0.9891859103078983,0.8969628514056225,0.8364499665327979,cnn_deep_reg,gz2,soft,d4,128,full,bce,0,3,False,True
cnn_deep_reg_soft_d4_s128_full_bce_nfull_seed4,0.9443607764390897,0.9946359871405307,0.9867804551539491,0.8950594042838019,0.8397548527443106,cnn_deep_reg,gz2,soft,d4,128,full,bce,0,4,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9463897255689424,0.9949522387334869,0.9916122824631861,0.9000585676037484,0.8438755020080321,cnn_deep,gz2,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed1,0.9467453145917001,0.994895256645284,0.9921979585006694,0.9011880856760375,0.842411311914324,cnn_deep,gz2,soft,d4,128,full,bce,0,1,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed2,0.9455321285140562,0.9948964273190639,0.9900225903614458,0.9007069946452476,0.8439800870147256,cnn_deep,gz2,soft,d4,128,full,bce,0,2,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed3,0.9465779785809906,0.9949271767448953,0.9925326305220884,0.8996402275769746,0.8415955488621151,cnn_deep,gz2,soft,d4,128,full,bce,0,3,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed4,0.9465361445783133,0.9948638105359648,0.9919051204819277,0.8981969544846051,0.8404869477911646,cnn_deep,gz2,soft,d4,128,full,bce,0,4,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.9327727576974565,0.9917467659833799,0.9568900602409639,0.8408843708165997,0.7749121485943775,cnn_small,gz2,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed1,0.9325845046854083,0.9916729021645148,0.9549866131191432,0.8425158969210174,0.7700594042838019,cnn_small,gz2,hard,d4,128,full,bce,0,1,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed2,0.9331074297188755,0.9916502807378912,0.9558232931726908,0.8393783467202142,0.7669427710843374,cnn_small,gz2,hard,d4,128,full,bce,0,2,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed3,0.9330446787148594,0.9920490466995269,0.9572038152610441,0.847640562248996,0.7794093038821954,cnn_small,gz2,hard,d4,128,full,bce,0,3,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed4,0.9335676037483266,0.9917832836793924,0.9547146921017403,0.840466030789826,0.7762926706827309,cnn_small,gz2,hard,d4,128,full,bce,0,4,False,True
cnn_small_soft_d4_s128_full_bce_nfull_seed0,0.9389641900937081,0.9931960256961336,0.9733935742971888,0.8645833333333334,0.8047397925033467,cnn_small,gz2,soft,d4,128,full,bce,0,0,False,True
cnn_small_soft_d4_s128_full_bce_nfull_seed1,0.9367888219544847,0.9927024573898068,0.9690428380187416,0.860316265060241,0.7898468875502008,cnn_small,gz2,soft,d4,128,full,bce,0,1,False,True
cnn_small_soft_d4_s128_full_bce_nfull_seed2,0.9366424029451138,0.9926524788593563,0.9679760709504686,0.8600652610441767,0.787420515394913,cnn_small,gz2,soft,d4,128,full,bce,0,2,False,True
cnn_small_soft_d4_s128_full_bce_nfull_seed3,0.9378765060240963,0.992934322600346,0.9696075970548862,0.8643950803212851,0.800158969210174,cnn_small,gz2,soft,d4,128,full,bce,0,3,False,True
cnn_small_soft_d4_s128_full_bce_nfull_seed4,0.9369143239625167,0.992856118650483,0.9687290829986613,0.8607764390896921,0.7964357429718876,cnn_small,gz2,soft,d4,128,full,bce,0,4,False,True
cnn_small_soft_d4_s64_full_bce_nfull_seed0,0.9357011378848729,0.9925442309717087,0.9651522757697456,0.857764390896921,0.785475234270415,cnn_small,gz2,soft,d4,64,full,bce,0,0,False,True
cnn_small_soft_d4_s64_full_bce_nfull_seed1,0.9331283467202142,0.9916141994398074,0.9551957831325302,0.8441265060240963,0.7657295850066934,cnn_small,gz2,soft,d4,64,full,bce,0,1,False,True
cnn_small_soft_d4_s96_full_bce_nfull_seed0,0.9377928380187416,0.9930644243292926,0.9701514390896921,0.8652317603748326,0.7985692771084337,cnn_small,gz2,soft,d4,96,full,bce,0,0,False,True
cnn_small_soft_d4_s96_full_bce_nfull_seed1,0.9386504350736279,0.9931238127614559,0.9723686412315931,0.8651062583668006,0.8030036813922357,cnn_small,gz2,soft,d4,96,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed0,0.9457203815261044,0.9946861474734635,0.9892068273092369,0.8994519745649264,0.8433734939759037,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed1,0.9486278447121821,0.9948732835092253,0.9965068607764391,0.9018155957161981,0.8361362115127176,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed2,0.9436914323962516,0.993779151314425,0.9854417670682731,0.8793925702811245,0.8051581325301205,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,0.9473519076305221,0.9953359442253138,0.9939968206157965,0.9052878179384204,0.8534764056224899,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed1,0.9492553547523427,0.995441081339026,0.9981593038821954,0.9074841030789826,0.8579526439089692,convnext_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed2,0.949903781793842,0.9956299257927574,0.9997071619812584,0.9128179384203481,0.8585592369477911,convnext_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed3,0.9471009036144579,0.9954345986678435,0.9935993975903614,0.9082161981258366,0.8605881860776439,convnext_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed4,0.9474146586345381,0.9950828081588418,0.9935784805890228,0.9061663319946452,0.8499832663989291,convnext_tiny,gz2,hard,d4,224,full,bce,0,4,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,0.691390562248996,0.8253507605412016,0.19959002677376173,0.12644327309236947,0.09870732931726908,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed1,0.6779200133868809,0.8021366589177699,0.16242051539491298,0.11977074966532798,0.09649012717536815,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed2,0.6759538152610441,0.7941705940283896,0.16005689424364122,0.11887131860776438,0.08709839357429719,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed0,0.9553422021419009,0.9965557468285398,1.0,0.9327100066934404,0.882843875502008,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed1,0.9541708500669344,0.9963375511471821,1.0,0.9259747322623829,0.8738913989290495,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,1,False,True
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed2,0.9546101070950469,0.9965363357320696,1.0,0.9325217536813922,0.8801037483266398,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,0.953459672021419,0.9962297247593357,1.0,0.9240294511378849,0.8735776439089692,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed1,0.9533969210174029,0.9962483348667465,1.0,0.9249497991967871,0.8716323627844712,convnext_tiny,gz2,soft,d4,112,full,bce,0,1,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,0.9541499330655957,0.9963241316501008,1.0,0.9249707161981259,0.8773008701472557,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed1,0.9531459170013387,0.9962896206022069,1.0,0.9277526773761714,0.8772590361445783,convnext_tiny,gz2,soft,d4,160,full,bce,0,1,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,0.9023385207496654,0.9825234887407155,0.8647506693440429,0.7200468540829986,0.6179928045515395,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed1,0.9028823627844712,0.9825578319279532,0.8657128514056225,0.7190219210174029,0.6235776439089692,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,1,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,0.9545473560910308,0.9964537370441594,1.0,0.9280873493975904,0.8817561914323963,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,0.9467034805890228,0.9948219994642837,0.9916541164658634,0.8999330655957162,0.8363035475234271,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed1,0.9547774431057564,0.9964053537930737,1.0,0.9282965194109772,0.8764851070950469,convnext_tiny,gz2,soft,d4,224,full,bce,0,1,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed1_scratch,0.9481885876840697,0.9952208849758666,0.9958375167336011,0.9055388219544847,0.8495440093708166,convnext_tiny,gz2,soft,d4,224,full,bce,0,1,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed2,0.9556768741633199,0.9965397223044732,1.0,0.9321034136546185,0.8809404283801874,convnext_tiny,gz2,soft,d4,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed2_scratch,0.945343875502008,0.9947527007457492,0.9887675702811245,0.8995774765729585,0.8384579986613119,convnext_tiny,gz2,soft,d4,224,full,bce,0,2,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed3,0.9543172690763052,0.9964163669411398,1.0,0.9287776104417671,0.8788068942436412,convnext_tiny,gz2,soft,d4,224,full,bce,0,3,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed4,0.9547774431057564,0.9963777255462111,1.0,0.9260793172690763,0.877949297188755,convnext_tiny,gz2,soft,d4,224,full,bce,0,4,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,0.9536688420348058,0.9962985275215772,1.0,0.9268114123159303,0.877279953145917,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed1,0.9542126840696118,0.9963702019499338,1.0,0.9290076974564926,0.8756065930388219,convnext_tiny,gz2,soft,d4,224,full,focal,0,1,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,0.9533132530120482,0.9961421668732032,1.0,0.9252844712182061,0.8710885207496654,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed1,0.9552794511378849,0.9964139896443489,1.0,0.9285684404283802,0.8769871151271754,convnext_tiny,gz2,soft,d4,224,full,smooth,0,1,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,0.9339859437751004,0.9920326930002564,0.960634203480589,0.8466365461847389,0.7772130187416332,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed1,0.934885374832664,0.9920211411391164,0.9623703145917001,0.8497740963855421,0.7758534136546185,convnext_tiny,gz2,soft,d4,224,partial,bce,0,1,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,0.7444151606425703,0.8208513431337823,0.11933149263721553,0.08481844042838019,0.05651773761713521,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed1,0.7095256024096386,0.785972441411711,0.12403781793842035,0.08799782463186077,0.07007195448460508,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,1,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed2,0.6698251338688086,0.7545774914977259,0.1269243641231593,0.09050786479250335,0.07151522757697457,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,2,False,True
convnext_tiny_soft_flip_s224_full_bce_nfull_seed0,0.9540453480589023,0.9961896338111814,1.0,0.924824297188755,0.8704191767068273,convnext_tiny,gz2,soft,flip,224,full,bce,0,0,False,True
convnext_tiny_soft_flip_s224_full_bce_nfull_seed1,0.9547774431057564,0.996405394525389,1.0,0.9285893574297188,0.8770917001338688,convnext_tiny,gz2,soft,flip,224,full,bce,0,1,False,True
convnext_tiny_soft_flip_s224_full_bce_nfull_seed2,0.9537106760374833,0.9963175703733202,1.0,0.9258910642570282,0.8777401271753681,convnext_tiny,gz2,soft,flip,224,full,bce,0,2,False,True
convnext_tiny_soft_none_s224_full_bce_nfull_seed0,0.9524974899598394,0.9961425406135819,1.0,0.9233182730923695,0.8723644578313253,convnext_tiny,gz2,soft,none,224,full,bce,0,0,False,True
