run_id,bin,agreement_low,agreement_high,n,share,featured_fraction,majority_baseline,lift,error_share,accuracy,balanced_accuracy,auc_roc,ece,brier,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
convnext_tiny_soft_d4_s112_full_bce_nfull_seed1,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.1669178598342126,0.002244165170556553,0.9996232102486813,0.9994138029432147,0.9999987566752273,0.14095419775792864,0.02434022054439349,convnext_tiny,gz2,soft,d4,112,full,bce,0,1,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed1,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.2276937787605331,0.0,1.0,1.0,1.0,0.08351626374746482,0.008574154978569557,convnext_tiny,gz2,soft,d4,112,full,bce,0,1,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.10358331701586065,0.7641423357664233,0.6720187977286078,0.6700998653998962,0.7288382285551026,0.07944233707072612,0.21745109762418222,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.30492723128178145,0.20894160583941607,0.91969139049623,0.9177742895266869,0.9744333856700822,0.26497909192968505,0.1353340198183046,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.28477483917083635,0.024178832116788323,0.9924231593995712,0.9906287817045762,0.9995483934701539,0.23888783338476366,0.06934765807514585,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.1669178598342126,0.002281021897810219,0.9996232102486813,0.9992338265867677,0.9999958012310954,0.14012800299316175,0.02417120188242005,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.22763401661387683,0.0004562043795620438,0.9999402378533437,0.9998687664041994,1.0,0.08215397379137851,0.00830339290095315,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed1,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.09868807519091449,0.7589285714285714,0.6671235559036617,0.6655208517629614,0.7338040690117802,0.08429831417544796,0.2173469148419419,convnext_tiny,gz2,soft,d4,160,full,bce,0,1,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed1,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.30177099772049787,0.2125,0.9165351569349465,0.9158870248051263,0.9742418290148809,0.2641792070396884,0.13682704046154362,convnext_tiny,gz2,soft,d4,160,full,bce,0,1,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed1,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.2837741243745533,0.026785714285714284,0.9914224446032881,0.9894912449680175,0.9991842631695932,0.24251756391956006,0.07178731205024404,convnext_tiny,gz2,soft,d4,160,full,bce,0,1,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed1,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.1669932177844763,0.0017857142857142857,0.999698568198945,0.999459051811993,0.9999946598181892,0.14218268305169923,0.025135629773919536,convnext_tiny,gz2,soft,d4,160,full,bce,0,1,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed1,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.2276937787605331,0.0,1.0,1.0,1.0,0.08120902423698297,0.008321512781095164,convnext_tiny,gz2,soft,d4,160,full,bce,0,1,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.022713922067750136,0.4472049689440994,0.5911494027804973,0.5749317152979614,0.6162417719200302,0.04251251560830081,0.2384483098650065,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.14641416798176388,0.29171128721353606,0.7611783271962125,0.7360858204973281,0.823600143430561,0.10066157208068759,0.17538707937933293,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.18970693352394563,0.15378025273077747,0.8973552537526804,0.8590306487861501,0.9496479217603913,0.18188567755955554,0.1111394629100473,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.13911077618688772,0.08010280573998715,0.9718161266013564,0.9290840161428398,0.9928965186906362,0.15792447769847376,0.05084942228812275,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.220103986135182,0.027200685371599913,0.9924102073746489,0.9842587622264156,0.9997011371411895,0.11773208669526898,0.02384992403427542,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed1,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.019189347953788904,0.4535860435063537,0.5876248286665361,0.5749450784062797,0.6157504627855407,0.04502970287702148,0.23921093450300895,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,1,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed1,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.14746624583552514,0.29205255222916215,0.7622304050499737,0.7415298982873757,0.82394515312978,0.10268304137081592,0.1757755523975132,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,1,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed1,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.1922802001429592,0.15076459185871205,0.899928520371694,0.8671623323701563,0.9501667037119359,0.1831136407475756,0.111338327118937,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,1,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed1,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.13993971363978908,0.07818220977816068,0.9726450640542578,0.9342611389670213,0.9929349394643511,0.1596895376706009,0.05091809739846998,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,1,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed1,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.2206418454550888,0.025414602627611457,0.9929480666945557,0.9854398645886203,0.9996929826432068,0.11821668513959879,0.023680269788169096,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,1,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.10319169766986491,0.771744132535665,0.6716271783826121,0.666969537739606,0.7335724418009282,0.07812289697697469,0.21558574388041554,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.3091355426968262,0.19972388403129315,0.9238997019112748,0.9206871710399054,0.9749761187077436,0.26650405098775093,0.13343895563505076,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.28491779842744813,0.02393005062126093,0.9925661186561829,0.9907297918055864,0.999364303178484,0.23546482973636862,0.06773579344620075,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.16661642803315757,0.0041417395306028535,0.9993217784476263,0.9985129020423138,0.999990868696751,0.13630297807464267,0.023160904458224038,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.22763401661387683,0.0004601932811780948,0.9999402378533437,0.9998687664041994,1.0,0.07949813992407974,0.007837108915796453,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.09065987859800273,0.6832810047095761,0.6590953593107499,0.6553455871734166,0.7086743921583092,0.05581163842867846,0.21980071930008735,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.2735402419779063,0.25,0.8883044011923549,0.8842594047112421,0.9508795767500203,0.2307306866875327,0.14073709464675327,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.27133666904932097,0.057692307692307696,0.9789849892780558,0.9725245116198662,0.9971771998715764,0.23321226213268503,0.07609703038043841,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.1656367746797287,0.008634222919937205,0.9983421250941974,0.9964848558966206,0.9999065468183116,0.14573735338414665,0.027432328582149182,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.22763401661387683,0.0003924646781789639,0.9999402378533437,0.9999613092935077,0.9999999796899177,0.08794629895657893,0.009735730378570588,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed1,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.10926179753279819,0.7613320999074931,0.6776972782455454,0.6766788127683172,0.7367042542510314,0.08246419406203297,0.21584355930908514,convnext_tiny,gz2,soft,d4,224,full,bce,0,1,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed1,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.307206733298264,0.20582793709528216,0.9219708925127126,0.9220074254655717,0.9751007506216666,0.2635808102701623,0.13294660794881413,convnext_tiny,gz2,soft,d4,224,full,bce,0,1,False,True
